path	client_id	generated_path	sentence	generated_sentence
common_voice_en_37465414.mp3	aeb7ea2bae7e30ac55099d248dc95ab988d895c711a723a678324034053df2a128e14f97f5b89453f942d52e7328494c3ff485b1045d46b7690f528edc4ea5de	generated_voice_en_37465414.mp3	The sap of the leaves may also irritate skin.	It prefers rocky areas, especially washes.
common_voice_en_37465419.mp3	aeb7ea2bae7e30ac55099d248dc95ab988d895c711a723a678324034053df2a128e14f97f5b89453f942d52e7328494c3ff485b1045d46b7690f528edc4ea5de	generated_voice_en_37465419.mp3	Since abandoned, most of the farmed lands have been re-forested.	All card manufacturers are required to implement it however.
common_voice_en_37465420.mp3	aeb7ea2bae7e30ac55099d248dc95ab988d895c711a723a678324034053df2a128e14f97f5b89453f942d52e7328494c3ff485b1045d46b7690f528edc4ea5de	generated_voice_en_37465420.mp3	She has been confirmed also for the next season.	You come into the world and then you go.
common_voice_en_37465424.mp3	aeb7ea2bae7e30ac55099d248dc95ab988d895c711a723a678324034053df2a128e14f97f5b89453f942d52e7328494c3ff485b1045d46b7690f528edc4ea5de	generated_voice_en_37465424.mp3	The king is represented hauling at the ropes by which the pillar is raised.	Apart from Government Hospitals, there are private run nursing home as well.
common_voice_en_37307322.mp3	c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	generated_voice_en_37307322.mp3	The character of Marita Covarrubias was portrayed by Laurie Holden in all her appearances.	It features Australia's first cul-de-sac street on Colonel Braund Crescent.
common_voice_en_37307347.mp3	c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	generated_voice_en_37307347.mp3	This decision was criticized by internet watch groups for being an extremely selfish act.	It is located on the Richardson Highway at the junction with the Denali Highway.
common_voice_en_37424240.mp3	c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	generated_voice_en_37424240.mp3	"This aircraft became the basis for all later military models used by the ""Luftwaffe""."	I never had that.
common_voice_en_37424244.mp3	c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	generated_voice_en_37424244.mp3	It is their seventh placement in the chart.	Dlamini was previously involved in the African National Congress and its youth league.
common_voice_en_37444332.mp3	c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	generated_voice_en_37444332.mp3	Hither the victors flocked.	Now and then I was happy: once in a week perhaps.
common_voice_en_37444334.mp3	c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	generated_voice_en_37444334.mp3	Many of their descendants remain in the parish today.	River Landing is divided into two phases.
common_voice_en_37468521.mp3	c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	generated_voice_en_37468521.mp3	The southeastern end of the strait is marked by Austin Bay.	It is a popular motorcycle and sports car destination.
common_voice_en_37569465.mp3	c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	generated_voice_en_37569465.mp3	The complete recipe is kept secret.	Walk along the ridge and take the right trail down.
common_voice_en_37992783.mp3	03b6da7805fe79b00ab40f19a3ba21a6dda781ab919a9b3a6779b06c9a4b071f34d1a17517c974b66f8390790fc50c451edb47e1628a556ccb2540153405f27f	generated_voice_en_37992783.mp3	Black Rose is probably the name of the mansion, the symbol of mystery.	It is often used in school lunches and for snacks during parties.
common_voice_en_37992794.mp3	03b6da7805fe79b00ab40f19a3ba21a6dda781ab919a9b3a6779b06c9a4b071f34d1a17517c974b66f8390790fc50c451edb47e1628a556ccb2540153405f27f	generated_voice_en_37992794.mp3	As well as being toxic they are also antibiotic and antimicrobial.	'I love you so much, Vancouver.
common_voice_en_37992954.mp3	03b6da7805fe79b00ab40f19a3ba21a6dda781ab919a9b3a6779b06c9a4b071f34d1a17517c974b66f8390790fc50c451edb47e1628a556ccb2540153405f27f	generated_voice_en_37992954.mp3	He is married to Catherine Purves, a Presbyterian minister in her own right.	"She collaborated with Moby on his song ""Drown Disco"" which remains unreleased."
common_voice_en_37992966.mp3	03b6da7805fe79b00ab40f19a3ba21a6dda781ab919a9b3a6779b06c9a4b071f34d1a17517c974b66f8390790fc50c451edb47e1628a556ccb2540153405f27f	generated_voice_en_37992966.mp3	Ritz and his colleagues even prepared to sue for wrongful dismissal.	The speakership is the oldest elected statewide office in the Commonwealth.
common_voice_en_37997468.mp3	03b6da7805fe79b00ab40f19a3ba21a6dda781ab919a9b3a6779b06c9a4b071f34d1a17517c974b66f8390790fc50c451edb47e1628a556ccb2540153405f27f	generated_voice_en_37997468.mp3	A description of David's job cutting stone into clocks in the shape of Oregon.	it shows a step-by-step derivation
common_voice_en_37997638.mp3	03b6da7805fe79b00ab40f19a3ba21a6dda781ab919a9b3a6779b06c9a4b071f34d1a17517c974b66f8390790fc50c451edb47e1628a556ccb2540153405f27f	generated_voice_en_37997638.mp3	But his mother looked tired.	Traditionally, Ganseys were seamless and worked in the round using the circular knitting method.
common_voice_en_37997696.mp3	03b6da7805fe79b00ab40f19a3ba21a6dda781ab919a9b3a6779b06c9a4b071f34d1a17517c974b66f8390790fc50c451edb47e1628a556ccb2540153405f27f	generated_voice_en_37997696.mp3	Robert Cadmus typically observes.	Remote monitoring is the next step in video surveillance of swimming pools.
common_voice_en_38013947.mp3	03b6da7805fe79b00ab40f19a3ba21a6dda781ab919a9b3a6779b06c9a4b071f34d1a17517c974b66f8390790fc50c451edb47e1628a556ccb2540153405f27f	generated_voice_en_38013947.mp3	There he became an anarchist.	The first commanding officer was Captain John T. Rouse.
common_voice_en_38013969.mp3	03b6da7805fe79b00ab40f19a3ba21a6dda781ab919a9b3a6779b06c9a4b071f34d1a17517c974b66f8390790fc50c451edb47e1628a556ccb2540153405f27f	generated_voice_en_38013969.mp3	Its seat is Cotagaita.	Thompson and Sons during the First World War.
common_voice_en_37550153.mp3	1fd8f855cb79a3775218a82cb652aa3f6bb9a0b462b2c6dc06cf85707ebde3d7849692d467c2c8bd936fdf36a9cce5ecda3c033f0c92798b3ae8f611c06ffa27	generated_voice_en_37550153.mp3	After that, no evil-disposed magician can hurt the tree.	On this occasion, pigs and dogs are sacrificed in profusion.
common_voice_en_37550156.mp3	1fd8f855cb79a3775218a82cb652aa3f6bb9a0b462b2c6dc06cf85707ebde3d7849692d467c2c8bd936fdf36a9cce5ecda3c033f0c92798b3ae8f611c06ffa27	generated_voice_en_37550156.mp3	She employed her life in using her power graciously and successfully.	When done without music it is considered to be mime, instead of dance.
common_voice_en_37550231.mp3	1fd8f855cb79a3775218a82cb652aa3f6bb9a0b462b2c6dc06cf85707ebde3d7849692d467c2c8bd936fdf36a9cce5ecda3c033f0c92798b3ae8f611c06ffa27	generated_voice_en_37550231.mp3	They refer to something manifestly distinguished from the body.	All lyrics by Sammet.
common_voice_en_37550371.mp3	1fd8f855cb79a3775218a82cb652aa3f6bb9a0b462b2c6dc06cf85707ebde3d7849692d467c2c8bd936fdf36a9cce5ecda3c033f0c92798b3ae8f611c06ffa27	generated_voice_en_37550371.mp3	They flit freely through the air and flit on trees.	"Commercial software is available to support ""H"" controller synthesis."
common_voice_en_37550383.mp3	1fd8f855cb79a3775218a82cb652aa3f6bb9a0b462b2c6dc06cf85707ebde3d7849692d467c2c8bd936fdf36a9cce5ecda3c033f0c92798b3ae8f611c06ffa27	generated_voice_en_37550383.mp3	The breeding season lasts from April to June.	Burke is a part of the Diboll Independent School District.
common_voice_en_37550384.mp3	1fd8f855cb79a3775218a82cb652aa3f6bb9a0b462b2c6dc06cf85707ebde3d7849692d467c2c8bd936fdf36a9cce5ecda3c033f0c92798b3ae8f611c06ffa27	generated_voice_en_37550384.mp3	The women do not merely bestow life on the people.	She worked with several newspapers and magazines throughout her life.
common_voice_en_37550389.mp3	1fd8f855cb79a3775218a82cb652aa3f6bb9a0b462b2c6dc06cf85707ebde3d7849692d467c2c8bd936fdf36a9cce5ecda3c033f0c92798b3ae8f611c06ffa27	generated_voice_en_37550389.mp3	In ancient Egypt, such unions were the rule, not the exception.	He was greatly impressed by her beauty.
common_voice_en_37550401.mp3	1fd8f855cb79a3775218a82cb652aa3f6bb9a0b462b2c6dc06cf85707ebde3d7849692d467c2c8bd936fdf36a9cce5ecda3c033f0c92798b3ae8f611c06ffa27	generated_voice_en_37550401.mp3	These things only perished under the more powerful solvent of Christianity.	The injection is given in the center of the triangle that is formed.
common_voice_en_37550453.mp3	1fd8f855cb79a3775218a82cb652aa3f6bb9a0b462b2c6dc06cf85707ebde3d7849692d467c2c8bd936fdf36a9cce5ecda3c033f0c92798b3ae8f611c06ffa27	generated_voice_en_37550453.mp3	The notion of gesture is beginning to play a large role in musico-semiotic enquiry.	Under his direction the Slade achieved an international reputation.
common_voice_en_37503198.mp3	228508a13bdcb59b6e981ab369677a052cfa1d9208ac95a44f5a910b5fb16d76e49d318b1a128dd5144453cc80734637f59383b09379191621b865980d923440	generated_voice_en_37503198.mp3	Well, next morning, the husband was missing.	Their crews then scrambled up the beach carrying their wounded.
common_voice_en_37503199.mp3	228508a13bdcb59b6e981ab369677a052cfa1d9208ac95a44f5a910b5fb16d76e49d318b1a128dd5144453cc80734637f59383b09379191621b865980d923440	generated_voice_en_37503199.mp3	The reasons are more political.	He also made the league's all-rookie team.
common_voice_en_37503204.mp3	228508a13bdcb59b6e981ab369677a052cfa1d9208ac95a44f5a910b5fb16d76e49d318b1a128dd5144453cc80734637f59383b09379191621b865980d923440	generated_voice_en_37503204.mp3	"Some credit ""earlier notions of political and juridical authority"" in Iran's Safavid period."	His stage name derived from his black hair and his idol, Roy Orbison.
common_voice_en_37503220.mp3	228508a13bdcb59b6e981ab369677a052cfa1d9208ac95a44f5a910b5fb16d76e49d318b1a128dd5144453cc80734637f59383b09379191621b865980d923440	generated_voice_en_37503220.mp3	The family seat is Terling Place, near Terling, Essex.	In six games with Oklahoma City, Ciccarelli had three goals and five points.
common_voice_en_37503222.mp3	228508a13bdcb59b6e981ab369677a052cfa1d9208ac95a44f5a910b5fb16d76e49d318b1a128dd5144453cc80734637f59383b09379191621b865980d923440	generated_voice_en_37503222.mp3	After retiring, Ehiogu founded his own record label, Dirty Hit.	"Express is a convenience ""mini-supermarket"" format."
common_voice_en_37503227.mp3	228508a13bdcb59b6e981ab369677a052cfa1d9208ac95a44f5a910b5fb16d76e49d318b1a128dd5144453cc80734637f59383b09379191621b865980d923440	generated_voice_en_37503227.mp3	Previously this variety was believed to be lost.	They often contain inherent anti-sweeping mechanisms.
common_voice_en_37556844.mp3	228508a13bdcb59b6e981ab369677a052cfa1d9208ac95a44f5a910b5fb16d76e49d318b1a128dd5144453cc80734637f59383b09379191621b865980d923440	generated_voice_en_37556844.mp3	The heads are then like thongs and solemn in grain and grape-colour.	Purble Shop is a code-breaker game.
common_voice_en_37558649.mp3	228508a13bdcb59b6e981ab369677a052cfa1d9208ac95a44f5a910b5fb16d76e49d318b1a128dd5144453cc80734637f59383b09379191621b865980d923440	generated_voice_en_37558649.mp3	The Liberals lost much of their rural support base in this election.	The community was named for General Thomas F. Houston, an early settler.
common_voice_en_37558652.mp3	228508a13bdcb59b6e981ab369677a052cfa1d9208ac95a44f5a910b5fb16d76e49d318b1a128dd5144453cc80734637f59383b09379191621b865980d923440	generated_voice_en_37558652.mp3	Eight years later the group was reformed and is still active.	At three wins each, Bob Dylan and Steve Earle are the category's biggest winners.
common_voice_en_37314246.mp3	9eb3c66d592fb22acd5863b2da50b87231e251c70b44210b91ec5b493f1e0fc03b0f1f677b73959c5a0504529dfc2bed219b6860418c7386856af57b9b12db63	generated_voice_en_37314246.mp3	Blair initially studied economics at the University of Toronto.	The evil spirits which dwell in the trees have caught and kept his soul.
common_voice_en_37314263.mp3	9eb3c66d592fb22acd5863b2da50b87231e251c70b44210b91ec5b493f1e0fc03b0f1f677b73959c5a0504529dfc2bed219b6860418c7386856af57b9b12db63	generated_voice_en_37314263.mp3	The dog later proved to be part of the inspiration for The Seeing Eye.	Only three nuns survived the earthquake.
common_voice_en_37314284.mp3	9eb3c66d592fb22acd5863b2da50b87231e251c70b44210b91ec5b493f1e0fc03b0f1f677b73959c5a0504529dfc2bed219b6860418c7386856af57b9b12db63	generated_voice_en_37314284.mp3	The commander of Uhse's squadron wanted to move the battalion further west.	There are also a host of power-ups that affect gameplay.
common_voice_en_37314287.mp3	9eb3c66d592fb22acd5863b2da50b87231e251c70b44210b91ec5b493f1e0fc03b0f1f677b73959c5a0504529dfc2bed219b6860418c7386856af57b9b12db63	generated_voice_en_37314287.mp3	"A full translation into English would result in ""hope variation""."	Navajo had a high population for a language in this category.
common_voice_en_37314355.mp3	9eb3c66d592fb22acd5863b2da50b87231e251c70b44210b91ec5b493f1e0fc03b0f1f677b73959c5a0504529dfc2bed219b6860418c7386856af57b9b12db63	generated_voice_en_37314355.mp3	It is often used in school lunches and for snacks during parties.	Her classmates included financier Michael Milken, actress Sally Field, and talent agent Michael Ovitz.
common_voice_en_37314459.mp3	9eb3c66d592fb22acd5863b2da50b87231e251c70b44210b91ec5b493f1e0fc03b0f1f677b73959c5a0504529dfc2bed219b6860418c7386856af57b9b12db63	generated_voice_en_37314459.mp3	He chaired a town meeting that passed a resolution opposing the Boston Port Act.	I don't want to ask him anything; my questions are not that important
common_voice_en_37314461.mp3	9eb3c66d592fb22acd5863b2da50b87231e251c70b44210b91ec5b493f1e0fc03b0f1f677b73959c5a0504529dfc2bed219b6860418c7386856af57b9b12db63	generated_voice_en_37314461.mp3	The agreement is enforced by a contract signed by each of the cooperative members.	The company offered its expertise to the government.
common_voice_en_37314462.mp3	9eb3c66d592fb22acd5863b2da50b87231e251c70b44210b91ec5b493f1e0fc03b0f1f677b73959c5a0504529dfc2bed219b6860418c7386856af57b9b12db63	generated_voice_en_37314462.mp3	Curie was followed by Tesla.	His son and heir John is regarded as from his first marriage.
common_voice_en_37314510.mp3	9eb3c66d592fb22acd5863b2da50b87231e251c70b44210b91ec5b493f1e0fc03b0f1f677b73959c5a0504529dfc2bed219b6860418c7386856af57b9b12db63	generated_voice_en_37314510.mp3	They are not available to support training or immediate postgraduate work.	The engine need not be started, with its visible diesel exhaust smoke.
common_voice_en_37349548.mp3	2b3d72ca2354279f45c278de99b2cdf37a8d6d8d3022d4b76ce8d553b1cae3560d055e909ae64ca3ff7811ac56c75b675071e8d2e1f6f6b22ea44d5e78ac6bed	generated_voice_en_37349548.mp3	It is actively opposed to neo-liberalism and to the European Union.	Knowledge developed from the Hub is meant to address key concerns in these areas.
common_voice_en_37349549.mp3	2b3d72ca2354279f45c278de99b2cdf37a8d6d8d3022d4b76ce8d553b1cae3560d055e909ae64ca3ff7811ac56c75b675071e8d2e1f6f6b22ea44d5e78ac6bed	generated_voice_en_37349549.mp3	You'll be playing Dublin Soul!	The ruling was subsequently reversed again after his death.
common_voice_en_37349551.mp3	2b3d72ca2354279f45c278de99b2cdf37a8d6d8d3022d4b76ce8d553b1cae3560d055e909ae64ca3ff7811ac56c75b675071e8d2e1f6f6b22ea44d5e78ac6bed	generated_voice_en_37349551.mp3	Ar.	"The club also publishes a regular newsletter, ""Instant Message""."
common_voice_en_37349552.mp3	2b3d72ca2354279f45c278de99b2cdf37a8d6d8d3022d4b76ce8d553b1cae3560d055e909ae64ca3ff7811ac56c75b675071e8d2e1f6f6b22ea44d5e78ac6bed	generated_voice_en_37349552.mp3	Allomyrina dichotoma shows a striking sexual dimorphism.	The family seat is Terling Place, near Terling, Essex.
common_voice_en_37349562.mp3	2b3d72ca2354279f45c278de99b2cdf37a8d6d8d3022d4b76ce8d553b1cae3560d055e909ae64ca3ff7811ac56c75b675071e8d2e1f6f6b22ea44d5e78ac6bed	generated_voice_en_37349562.mp3	Several native-stone churches also remain near downtown, with distinctive Victorian fronts.	The review was written by someone who had not attended the show.
common_voice_en_37349567.mp3	2b3d72ca2354279f45c278de99b2cdf37a8d6d8d3022d4b76ce8d553b1cae3560d055e909ae64ca3ff7811ac56c75b675071e8d2e1f6f6b22ea44d5e78ac6bed	generated_voice_en_37349567.mp3	In the second list there also was quorum.	Pools at various heights flow into the basin.
common_voice_en_37349574.mp3	2b3d72ca2354279f45c278de99b2cdf37a8d6d8d3022d4b76ce8d553b1cae3560d055e909ae64ca3ff7811ac56c75b675071e8d2e1f6f6b22ea44d5e78ac6bed	generated_voice_en_37349574.mp3	"Krieg created a mural, ""Home of the Peach,"" with acrylics."	He loves performing shows and is often helpful.
common_voice_en_37349578.mp3	2b3d72ca2354279f45c278de99b2cdf37a8d6d8d3022d4b76ce8d553b1cae3560d055e909ae64ca3ff7811ac56c75b675071e8d2e1f6f6b22ea44d5e78ac6bed	generated_voice_en_37349578.mp3	The exchange does encourage use of the route-servers.	They also provide a free web browser plug-in for the Microsoft Windows operating system.
